 TITLE = "Projeto1" 
 VARIABLES = "X" "Y" "u" "v" "q_vel_out" "rho" "p" "e" "mach" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
    8.4500000000E-06   -3.5279003140E+01    6.7664759302E+01    0.0000000000E+00    6.7664759302E+01    1.1747690710E+00    9.8644360533E+04    2.4930025297E+05    1.9735068790E-01
    1.0306326720E+01   -3.1045768330E+01    6.7665057592E+01    2.4696234539E+01    7.2030993463E+01    1.2055755778E+00    1.0268620002E+05    2.5984304281E+05    2.0859148034E-01
    1.8746475060E+01   -2.7579047530E+01    8.9770246329E+01    3.5085646290E+01    9.6383088255E+01    1.1669751023E+00    9.8108588052E+04    2.5069189426E+05    2.8094033904E-01
    2.5658349530E+01   -2.4740052520E+01    1.0209168738E+02    4.0507652272E+01    1.0983434129E+02    1.1530978164E+00    9.6512834929E+04    2.4823733266E+05    3.2085932866E-01
    3.1318677600E+01   -2.2415119790E+01    1.1548738773E+02    4.5904257063E+01    1.2427605377E+02    1.1340469286E+00    9.4299803518E+04    2.4450692398E+05    3.6423657699E-01
    3.5954079200E+01   -2.0511167100E+01    1.2853880531E+02    5.1084627309E+01    1.3831798009E+02    1.1150293881E+00    9.2107415591E+04    2.4093483407E+05    4.0673400107E-01
    3.9750139730E+01   -1.8951966780E+01    1.4249186305E+02    5.6540982573E+01    1.5329975129E+02    1.0926464751E+00    8.9537634677E+04    2.3668312734E+05    4.5259990478E-01
    4.2858840280E+01   -1.7675093850E+01    1.5748936999E+02    6.2211503073E+01    1.6933154689E+02    1.0671432914E+00    8.6640242924E+04    2.3189979930E+05    5.0225630417E-01
    4.5404642460E+01   -1.6629426760E+01    1.7516626266E+02    6.8588373755E+01    1.8811588074E+02    1.0351688486E+00    8.3044929744E+04    2.2592838696E+05    5.6131995088E-01
    4.7489471440E+01   -1.5773100850E+01    1.9890801896E+02    7.3607321762E+01    2.1209063587E+02    9.9058560655E-01    7.8125196118E+04    2.1759246802E+05    6.3827512992E-01
    4.9607350680E+01   -1.5003262190E+01    2.2994624314E+02    7.1839835689E+01    2.4090711223E+02    9.3101093379E-01    7.1642971177E+04    2.0612361342E+05    7.3396643605E-01
