 TITLE = "Projeto1" 
 VARIABLES = "X" "Y" "u" "v" "q_vel_out" "rho" "p" "e" "mach" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
    8.4500000000E-06   -3.5279003140E+01    6.9391241349E+01    0.0000000000E+00    6.9391241349E+01    1.1735871085E+00    9.8505440757E+04    2.4908909757E+05    2.0242688621E-01
    1.0306326720E+01   -3.1045768330E+01    6.9391263937E+01    2.5312754795E+01    7.3863949705E+01    1.2053361334E+00    1.0269154257E+05    2.6001694291E+05    2.1387265373E-01
    1.8746475060E+01   -2.7579047530E+01    9.2163595046E+01    3.5996231155E+01    9.8943705758E+01    1.1662313484E+00    9.8073358845E+04    2.5089201613E+05    2.8836396276E-01
    2.5658349530E+01   -2.4740052520E+01    1.0508333985E+02    4.1665144418E+01    1.1304199474E+02    1.1521810534E+00    9.6476277781E+04    2.4855226297E+05    3.3016108999E-01
    3.1318677600E+01   -2.2415119790E+01    1.1903776739E+02    4.7291561357E+01    1.2808778959E+02    1.1329753476E+00    9.4262021543E+04    2.4494912359E+05    3.7530605280E-01
    3.5954079200E+01   -2.0511167100E+01    1.3261890709E+02    5.2693822423E+01    1.4270393631E+02    1.1138015593E+00    9.2066067728E+04    2.4150612704E+05    4.1949428502E-01
    3.9750139730E+01   -1.8951966780E+01    1.4700481862E+02    5.8337370318E+01    1.5815709112E+02    1.0912133017E+00    8.9483722030E+04    2.3735692732E+05    4.6677485905E-01
    4.2858840280E+01   -1.7675093850E+01    1.6240460333E+02    6.4188226075E+01    1.7462927460E+02    1.0654941959E+00    8.6570109558E+04    2.3267160098E+05    5.1777919113E-01
    4.5404642460E+01   -1.6629426760E+01    1.8038013450E+02    7.0708568540E+01    1.9374388916E+02    1.0330149160E+00    8.2923433396E+04    2.2669656619E+05    5.7793454451E-01
    4.7489471440E+01   -1.5773100850E+01    2.0462272048E+02    7.5860532556E+01    2.1823216567E+02    9.8746059947E-01    7.7898342756E+04    2.1825989974E+05    6.5667506148E-01
    4.9607350680E+01   -1.5003262190E+01    2.3632938348E+02    7.4022013921E+01    2.4765063303E+02    9.2618603429E-01    7.1237613019E+04    2.0649591445E+05    7.5469219603E-01
    5.1781269800E+01   -1.4409848660E+01    2.6921766876E+02    6.3491951976E+01    2.7660329199E+02    8.5967440850E-01    6.4218748709E+04    1.9343345026E+05    8.5532153438E-01
    5.3996560260E+01   -1.3996868810E+01    2.9982227146E+02    4.7331748433E+01    3.0353531734E+02    7.9349853376E-01    5.7450815798E+04    1.8018101301E+05    9.5338908687E-01
