 TITLE = "Projeto1" 
 VARIABLES = "X" "Y" "u" "v" "q_vel_out" "rho" "p" "e" "mach" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
    8.4500000000E-06   -3.5279003140E+01    6.9490744121E+01    0.0000000000E+00    6.9490744121E+01    1.1735181027E+00    9.8497332012E+04    2.4907676808E+05    2.0271953792E-01
    1.0306326720E+01   -3.1045768330E+01    6.9490749989E+01    2.5348241368E+01    7.3969572626E+01    1.2053205299E+00    1.0269201708E+05    2.6002749694E+05    2.1417660316E-01
    1.8746475060E+01   -2.7579047530E+01    9.2301943178E+01    3.6048809189E+01    9.9091701763E+01    1.1661847913E+00    9.8071775315E+04    2.5090491894E+05    2.8879185288E-01
    2.5658349530E+01   -2.4740052520E+01    1.0525673662E+02    4.1732183548E+01    1.1322789298E+02    1.1521209016E+00    9.6474819368E+04    2.4857246354E+05    3.3069790882E-01
    3.1318677600E+01   -2.2415119790E+01    1.1924395872E+02    4.7372079245E+01    1.2830914068E+02    1.1329026157E+00    9.4260787652E+04    2.4497759046E+05    3.7594501985E-01
    3.5954079200E+01   -2.0511167100E+01    1.3285611110E+02    5.2787371463E+01    1.4295892012E+02    1.1137148220E+00    9.2064810039E+04    2.4154266080E+05    4.2023034540E-01
    3.9750139730E+01   -1.8951966780E+01    1.4726721133E+02    5.8441778749E+01    1.5843949330E+02    1.0911120334E+00    8.9482191486E+04    2.3740061125E+05    4.6759062360E-01
    4.2858840280E+01   -1.7675093850E+01    1.6269045114E+02    6.4303169794E+01    1.7493736175E+02    1.0653754090E+00    8.6567763006E+04    2.3272129224E+05    5.1867079098E-01
    4.5404642460E+01   -1.6629426760E+01    1.8068325976E+02    7.0831867154E+01    1.9407110491E+02    1.0328689630E+00    8.2918851442E+04    2.2674790712E+05    5.7888571856E-01
    4.7489471440E+01   -1.5773100850E+01    2.0495406688E+02    7.5991339940E+01    2.1858831917E+02    9.8725586103E-01    7.7887720670E+04    2.1830526540E+05    6.5772340394E-01
    4.9607350680E+01   -1.5003262190E+01    2.3669828974E+02    7.4148276529E+01    2.4804041460E+02    9.2589341213E-01    7.1217915686E+04    2.0652714425E+05    7.5586510829E-01
    5.1781269800E+01   -1.4409848660E+01    2.6963967494E+02    6.3603186420E+01    2.7703956329E+02    8.5928254161E-01    6.4189321352E+04    1.9344866602E+05    8.5667161682E-01
    5.3996560260E+01   -1.3996868810E+01    3.0030871634E+02    4.7420729250E+01    3.0402968716E+02    7.9298006078E-01    5.7409601736E+04    1.8017318390E+05    9.5497244686E-01
    5.6238272770E+01   -1.3767109600E+01    3.2761149169E+02    2.5888882007E+01    3.2863280983E+02    7.3025050542E-01    5.1195917318E+04    1.6742314668E+05    1.0489750797E+00
    5.8491279600E+01   -1.3722117420E+01    3.4161856046E+02    4.9859803101E+00    3.4165494414E+02    6.9081451162E-01    4.7444596112E+04    1.5893022327E+05    1.1018209887E+00
    6.0744619520E+01   -1.3769711210E+01    3.3927863577E+02   -5.2430707877E+00    3.3931914547E+02    6.9418277492E-01    4.7777787580E+04    1.5940769749E+05    1.0931210203E+00
    6.3553982470E+01   -1.3829049520E+01    3.3588734070E+02   -6.8433835389E+00    3.3595704717E+02    7.0447146922E-01    4.8762603712E+04    1.6166234839E+05    1.0792150638E+00
    6.7056569970E+01   -1.3903029860E+01    3.4048304209E+02   -7.1811006079E+00    3.4055876168E+02    6.9616845521E-01    4.7948726588E+04    1.6024271923E+05    1.0967222935E+00
    7.1423438710E+01   -1.3995265220E+01    3.4859224364E+02   -7.3451854519E+00    3.4866962024E+02    6.7620802430E-01    4.6030519370E+04    1.5617977361E+05    1.1294507895E+00
    7.6867854440E+01   -1.4110260120E+01    3.5749147046E+02   -7.4807700167E+00    3.5756973218E+02    6.5476288734E-01    4.3996526813E+04    1.5184903601E+05    1.1658147940E+00
    8.3655707370E+01   -1.4253630600E+01    3.6474061232E+02   -7.5822828558E+00    3.6481941463E+02    6.3385552516E-01    4.2042210723E+04    1.4728645857E+05    1.1971988532E+00
    9.2118497430E+01   -1.4432378480E+01    3.7145481129E+02   -7.6464751634E+00    3.7153350510E+02    6.1706820646E-01    4.0487047004E+04    1.4380678438E+05    1.2258645928E+00
    1.0266952384E+02   -1.4655233290E+01    3.7305642847E+02   -7.6315161748E+00    3.7313447825E+02    6.0233977553E-01    3.9132807500E+04    1.3976370311E+05    1.2372333861E+00
    1.1582405090E+02   -1.4933078770E+01    3.7305550516E+02   -7.6314882317E+00    3.7313355457E+02    6.0234084881E-01    3.9132902139E+04    1.3976380682E+05    1.2372299296E+00
   -3.7493654000E-01   -3.4351956070E+01    6.9490749989E+01    0.0000000000E+00    6.9490749989E+01    1.1735180986E+00    9.8497331533E+04    2.4907676735E+05    2.0271955518E-01
    9.9825822500E+00   -3.0229171540E+01    6.9490755855E+01    2.5348243460E+01    7.3969578854E+01    1.2053205290E+00    1.0269201711E+05    2.6002749756E+05    2.1417662108E-01
    1.8465667490E+01   -2.6852503770E+01    9.2301951348E+01    3.6048812293E+01    9.9091710503E+01    1.1661847885E+00    9.8071775228E+04    2.5090491972E+05    2.8879187813E-01
    2.5413537970E+01   -2.4086928300E+01    1.0525674688E+02    4.1732187512E+01    1.1322790398E+02    1.1521208979E+00    9.6474819289E+04    2.4857246476E+05    3.3069794055E-01
    3.1104036770E+01   -2.1821850880E+01    1.1924397095E+02    4.7372084019E+01    1.2830915381E+02    1.1329026112E+00    9.4260787592E+04    2.4497759218E+05    3.7594505769E-01
