 TITLE = "Projeto1" 
 VARIABLES = "X" "Y" "u" "v" "q_vel_out" "rho" "p" "e" "mach" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
    8.4500000000E-06   -3.5279003140E+01    6.9522785981E+01    0.0000000000E+00    6.9522785981E+01    1.1734958609E+00    9.8494718464E+04    2.4907279403E+05    2.0281377975E-01
    1.0306326720E+01   -3.1045768330E+01    6.9522786355E+01    2.5359661271E+01    7.4003582632E+01    1.2053150521E+00    1.0269217835E+05    2.6003091804E+05    2.1427442293E-01
    1.8746475060E+01   -2.7579047530E+01    9.2346617397E+01    3.6065770345E+01    9.9139485248E+01    1.1661689578E+00    9.8071314471E+04    2.5090921217E+05    2.8892983000E-01
    2.5658349530E+01   -2.4740052520E+01    1.0531288548E+02    4.1753866553E+01    1.1328808066E+02    1.1520997444E+00    9.6474395303E+04    2.4857912132E+05    3.3087138453E-01
    3.1318677600E+01   -2.2415119790E+01    1.1931106483E+02    4.7398268956E+01    1.2838117498E+02    1.1328768786E+00    9.4260500621E+04    2.4498713476E+05    3.7615237989E-01
    3.5954079200E+01   -2.0511167100E+01    1.3293316657E+02    5.2817717953E+01    1.4304173553E+02    1.1136830799E+00    9.2064466114E+04    2.4155466557E+05    4.2046857616E-01
    3.9750139730E+01   -1.8951966780E+01    1.4735324757E+02    5.8476030540E+01    1.5853209680E+02    1.0910756754E+00    8.9481914051E+04    2.3741547431E+05    4.6785684752E-01
    4.2858840280E+01   -1.7675093850E+01    1.6278307518E+02    6.4340373173E+01    1.7503717658E+02    1.0653314514E+00    8.6567086818E+04    2.3273753657E+05    5.1895805175E-01
    4.5404642460E+01   -1.6629426760E+01    1.8078319798E+02    7.0872527107E+01    1.9417898900E+02    1.0328177234E+00    8.2917740772E+04    2.2676579582E+05    5.7919703297E-01
    4.7489471440E+01   -1.5773100850E+01    2.0506084933E+02    7.6033577886E+01    2.1870312502E+02    9.8718320146E-01    7.7884424131E+04    2.1832006826E+05    6.5805855961E-01
    4.9607350680E+01   -1.5003262190E+01    2.3681970985E+02    7.4189750771E+01    2.4816868073E+02    9.2579631027E-01    7.1212140793E+04    2.0653918196E+05    7.5624698467E-01
    5.1781269800E+01   -1.4409848660E+01    2.6977458497E+02    6.3638931471E+01    2.7717907622E+02    8.5915067213E-01    6.4180159700E+04    1.9345391640E+05    8.5709842209E-01
    5.3996560260E+01   -1.3996868810E+01    3.0046793927E+02    4.7449720066E+01    3.0419148322E+02    7.9281365625E-01    5.7397236289E+04    1.8017358908E+05    9.5548330498E-01
    5.6238272770E+01   -1.3767109600E+01    3.2780375295E+02    2.5907535775E+01    3.2882594311E+02    7.3000867084E-01    5.1176621496E+04    1.6740819533E+05    1.0496155591E+00
    5.8491279600E+01   -1.3722117420E+01    3.4189199131E+02    4.9896431666E+00    3.4192839932E+02    6.9042732431E-01    4.7411932620E+04    1.5889049731E+05    1.1027734749E+00
    6.0744619520E+01   -1.3769711210E+01    3.3964126028E+02   -5.2565089677E+00    3.3968193442E+02    6.9360911569E-01    4.7727622559E+04    1.5933468989E+05    1.0944122046E+00
    6.3553982470E+01   -1.3829049520E+01    3.3636700940E+02   -6.8632873802E+00    3.3643702193E+02    7.0374846036E-01    4.8697939395E+04    1.6157344676E+05    1.0809191191E+00
    6.7056569970E+01   -1.3903029860E+01    3.4111564072E+02   -7.2065862593E+00    3.4119175727E+02    6.9518817196E-01    4.7860301515E+04    1.6011481230E+05    1.0990007400E+00
    7.1423438710E+01   -1.3995265220E+01    3.4956182282E+02   -7.3803506704E+00    3.4963972536E+02    6.7474603555E-01    4.5897668327E+04    1.5598732643E+05    1.1330044399E+00
    7.6867854440E+01   -1.4110260120E+01    3.5896354779E+02   -7.5368412612E+00    3.5904266128E+02    6.5244958564E-01    4.3787207136E+04    1.5152218848E+05    1.1713370851E+00
    8.3655707370E+01   -1.4253630600E+01    3.6719940911E+02   -7.6699608871E+00    3.6727950440E+02    6.3026979047E-01    4.1719414226E+04    1.4680841598E+05    1.2064985953E+00
    9.2118497430E+01   -1.4432378480E+01    3.7514276974E+02   -7.7900237075E+00    3.7522364285E+02    6.1171301658E-01    4.0010641081E+04    1.4308899144E+05    1.2399731568E+00
    1.0266952384E+02   -1.4655233290E+01    3.7899335927E+02   -7.8176503384E+00    3.7907397962E+02    5.9550611034E-01    3.8532708241E+04    1.3911801580E+05    1.2594713731E+00
    1.1582405090E+02   -1.4933078770E+01    3.7899327054E+02   -7.8176474377E+00    3.7907389085E+02    5.9550621172E-01    3.8532717097E+04    1.3911802518E+05    1.2594710406E+00
   -3.7493654000E-01   -3.4351956070E+01    6.9522786355E+01    0.0000000000E+00    6.9522786355E+01    1.1734958607E+00    9.8494718433E+04    2.4907279399E+05    2.0281378085E-01
    9.9825822500E+00   -3.0229171540E+01    6.9522786729E+01    2.5359661404E+01    7.4003583029E+01    1.2053150521E+00    1.0269217835E+05    2.6003091808E+05    2.1427442407E-01
    1.8465667490E+01   -2.6852503770E+01    9.2346617920E+01    3.6065770544E+01    9.9139485808E+01    1.1661689576E+00    9.8071314466E+04    2.5090921222E+05    2.8892983161E-01
    2.5413537970E+01   -2.4086928300E+01    1.0531288614E+02    4.1753866807E+01    1.1328808137E+02    1.1520997441E+00    9.6474395298E+04    2.4857912139E+05    3.3087138656E-01
    3.1104036770E+01   -2.1821850880E+01    1.1931106562E+02    4.7398269265E+01    1.2838117583E+02    1.1328768783E+00    9.4260500619E+04    2.4498713487E+05    3.7615238233E-01
    3.5764723450E+01   -1.9966692010E+01    1.3293316747E+02    5.2817718307E+01    1.4304173650E+02    1.1136830795E+00    9.2064466110E+04    2.4155466571E+05    4.2046857894E-01
    3.9581973480E+01   -1.8447265030E+01    1.4735324860E+02    5.8476030950E+01    1.5853209791E+02    1.0910756749E+00    8.9481914049E+04    2.3741547449E+05    4.6785685069E-01
    4.2708431140E+01   -1.7202809630E+01    1.6278307625E+02    6.4340373603E+01    1.7503717774E+02    1.0653314508E+00    8.6567086809E+04    2.3273753676E+05    5.1895805506E-01
    4.5269114030E+01   -1.6183562030E+01    1.8078319919E+02    7.0872527599E+01    1.9417899031E+02    1.0328177228E+00    8.2917740763E+04    2.2676579605E+05    5.7919703672E-01
    4.7366413090E+01   -1.5348765120E+01    2.0506085056E+02    7.6033578373E+01    2.1870312634E+02    9.8718320051E-01    7.7884424090E+04    2.1832006843E+05    6.5805856344E-01
    4.9504999150E+01   -1.4598047580E+01    2.3681971133E+02    7.4189751272E+01    2.4816868229E+02    9.2579630909E-01    7.1212140730E+04    2.0653918212E+05    7.5624698928E-01
