 TITLE = "Projeto1" 
 VARIABLES = "X" "Y" "u" "v" "rho" "p" "e" "mach" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
    6.7039463590E+01   -1.3519483110E+01    3.4115905294E+02   -7.2084064552E+00    6.9511693922E-01    4.7853954564E+04    1.6010510223E+05    1.0991572371E+00
    7.1411597120E+01   -1.3609173330E+01    3.4963463485E+02   -7.3829353612E+00    6.7463602864E-01    4.5887753754E+04    1.5597300164E+05    1.1332705366E+00
    7.6861381490E+01   -1.3720971250E+01    3.5907428306E+02   -7.5412823291E+00    6.5226571879E-01    4.3770633934E+04    1.5149485754E+05    1.1717552337E+00
    8.3654450210E+01   -1.3860326380E+01    3.6740386301E+02   -7.6773450800E+00    6.2996798634E-01    4.1692340521E+04    1.4676771982E+05    1.2072733095E+00
    9.2121916200E+01   -1.4034031630E+01    3.7545588024E+02   -7.8031780998E+00    6.1123721656E-01    3.9968397088E+04    1.4302177613E+05    1.2411812216E+00
    1.0267651289E+02   -1.4250554360E+01    3.7954391214E+02   -7.8357834734E+00    5.9487637716E-01    3.8477739902E+04    1.3905964858E+05    1.2615344958E+00
    1.1583269561E+02   -1.4520449310E+01    3.7954391214E+02   -7.8357834734E+00    5.9487637716E-01    3.8477739902E+04    1.3905964858E+05    1.2615344958E+00
   -8.1922002000E-01   -3.3214552130E+01    7.0876437871E+01    0.0000000000E+00    1.1725470963E+00    9.8383251119E+04    2.4890325505E+05    2.0679613972E-01
    9.5991315900E+00   -2.9227426920E+01    7.0876437871E+01    2.4394686416E+01    1.1992519025E+00    1.0193394666E+05    2.5820390714E+05    2.1729246920E-01
    1.8133277590E+01   -2.5961397340E+01    9.2377175347E+01    3.4186584315E+01    1.1655654028E+00    9.7982053860E+04    2.5060944690E+05    2.8712274977E-01
    2.5123991480E+01   -2.3286050360E+01    1.0557632848E+02    4.0076101049E+01    1.1517358007E+00    9.6416400982E+04    2.4838473195E+05    3.2986319218E-01
    3.0850429370E+01   -2.1094553290E+01    1.1974984065E+02    4.5691738387E+01    1.1325510968E+00    9.4209343966E+04    2.4482599832E+05    3.7558398041E-01
    3.5541258340E+01   -1.9299394780E+01    1.3352409493E+02    5.1020399661E+01    1.1132602632E+00    9.2004158182E+04    2.4138333156E+05    4.2022661171E-01
    3.9383786280E+01   -1.7828890980E+01    1.4810277032E+02    5.6505575431E+01    1.0904982316E+00    8.9406179322E+04    2.3721609221E+05    4.6788346902E-01
    4.2531441210E+01   -1.6624323360E+01    1.6369211214E+02    6.2095096981E+01    1.0645597781E+00    8.6471309634E+04    2.3249313634E+05    5.1916650743E-01
    4.5109898660E+01   -1.5637593960E+01    1.8142356920E+02    6.7951310937E+01    1.0326034545E+00    8.2883730549E+04    2.2658710710E+05    5.7792083733E-01
    4.7222101310E+01   -1.4829304830E+01    2.0407119042E+02    7.1738469195E+01    9.9112623782E-01    7.8297289943E+04    2.1893134608E+05    6.5044472483E-01
    4.9384793640E+01   -1.4102194370E+01    2.3353863741E+02    6.8744275895E+01    9.3704418723E-01    7.2390243089E+04    2.0874307122E+05    7.4025110997E-01
    5.1600068280E+01   -1.3540614770E+01    2.6513914806E+02    5.8134768153E+01    8.7652403576E-01    6.5936293598E+04    1.9713118663E+05    8.3642264239E-01
    5.3854166510E+01   -1.3148350710E+01    2.9522330595E+02    4.2489723743E+01    8.1433056236E-01    5.9490693217E+04    1.8494904285E+05    9.3264106866E-01
    5.6133064010E+01   -1.2928043990E+01    3.2302259396E+02    2.1948516667E+01    7.5304545511E-01    5.3320614340E+04    1.7277065637E+05    1.0283291155E+00
    5.8422566480E+01   -1.2881175950E+01    3.4023877394E+02    2.1761928730E+00    7.0759283751E-01    4.8927154193E+04    1.6327589178E+05    1.0935670249E+00
    6.0685277420E+01   -1.2925914190E+01    3.4181297870E+02   -7.0515014390E+00    6.9997750932E-01    4.8213723480E+04    1.6144303691E+05    1.1009653038E+00
    6.3504918180E+01   -1.2981665290E+01    3.3936493137E+02   -7.6444952914E+00    7.0541080258E-01    4.8753020435E+04    1.6252373458E+05    1.0912729485E+00
    6.7018581810E+01   -1.3051139870E+01    3.4347873094E+02   -7.2476962910E+00    6.9624884642E-01    4.7879740176E+04    1.6078853449E+05    1.1072325540E+00
    7.1397111430E+01   -1.3137716350E+01    3.5132877955E+02   -7.0516636746E+00    6.7550020773E-01    4.5907392105E+04    1.5647441609E+05    1.1392226322E+00
    7.6853409680E+01   -1.3245604970E+01    3.6027317061E+02   -7.1187822089E+00    6.5289236287E-01    4.3783094954E+04    1.5184593655E+05    1.1760349654E+00
    8.3652794060E+01   -1.3380052480E+01    3.6822884951E+02   -7.2926902587E+00    6.3040797623E-01    4.1699169823E+04    1.4700398038E+05    1.2102806596E+00
    9.2125901690E+01   -1.3547597450E+01    3.7601401178E+02   -7.4682999856E+00    6.1154818230E-01    3.9971498994E+04    1.4317814206E+05    1.2432709282E+00
    1.0268477089E+02   -1.3756388210E+01    3.7989581473E+02   -7.5401216721E+00    5.9509652954E-01    3.8479319440E+04    1.3915762779E+05    1.2628914833E+00
    1.1584286401E+02   -1.4016579340E+01    3.7989581473E+02   -7.5401216721E+00    5.9509652954E-01    3.8479319440E+04    1.3915762779E+05    1.2628914833E+00
   -1.3413917200E+00   -3.1817897940E+01    7.3568126738E+01    0.0000000000E+00    1.1706075873E+00    9.8155496617E+04    2.4855656328E+05    2.1472075962E-01
    9.1489013400E+00   -2.7997494540E+01    7.3568126738E+01    2.1929682664E+01    1.1982520625E+00    1.0176080149E+05    2.5793276142E+05    2.2263563458E-01
    1.7743498550E+01   -2.4867483350E+01    9.3410944536E+01    3.1990892115E+01    1.1659918395E+00    9.7990763495E+04    2.5066054863E+05    2.8785361391E-01
    2.4784987760E+01   -2.2303101760E+01    1.0631694051E+02    3.8092404223E+01    1.1520481073E+00    9.6417402321E+04    2.4839030270E+05    3.2993036201E-01
    3.0554060080E+01   -2.0202127720E+01    1.2046091789E+02    4.3580529877E+01    1.1328847079E+00    9.4217096093E+04    2.4483811326E+05    3.7542184017E-01
    3.5280679510E+01   -1.8480811930E+01    1.3432461129E+02    4.8715928845E+01    1.1135617182E+00    9.2010792915E+04    2.4139441124E+05    4.2010970813E-01
    3.9153247660E+01   -1.7070540360E+01    1.4904065885E+02    5.3899352446E+01    1.0907844550E+00    8.9412742373E+04    2.3723115871E+05    4.6784339728E-01
    4.2326113370E+01   -1.5915099610E+01    1.6478998667E+02    5.9014271136E+01    1.0648876154E+00    8.6483106427E+04    2.3252100515E+05    5.1910527275E-01
    4.4925726290E+01   -1.4968436220E+01    1.8257763842E+02    6.4031655747E+01    1.0332862529E+00    8.2934405431E+04    2.2667636663E+05    5.7718603018E-01
    4.7055679380E+01   -1.4192820810E+01    2.0450010026E+02    6.7378349545E+01    9.9293713042E-01    7.8470656306E+04    2.1919298948E+05    6.4731482264E-01
    4.9245912110E+01   -1.3494964160E+01    2.3213616464E+02    6.5586204545E+01    9.4006292478E-01    7.2711233805E+04    2.0912862737E+05    7.3304932529E-01
    5.1486408710E+01   -1.2955334700E+01    2.6195258418E+02    5.7285603333E+01    8.8025172890E-01    6.6347158549E+04    1.9751329668E+05    8.2545825079E-01
    5.3764019790E+01   -1.2577563400E+01    2.9072753872E+02    4.4139099831E+01    8.1848683729E-01    5.9960627344E+04    1.8528915857E+05    9.1821290178E-01
    5.6065340850E+01   -1.2364190610E+01    3.1790889661E+02    2.6112326219E+01    7.5720474651E-01    5.3796306146E+04    1.7301276940E+05    1.0114145289E+00
    5.8376803500E+01   -1.2316649350E+01    3.3578886911E+02    7.1308160243E+00    7.1051622275E-01    4.9267353358E+04    1.6324327932E+05    1.0779722109E+00
    6.0645767600E+01   -1.2359460680E+01    3.3877056709E+02   -4.6156223686E+00    7.0036793181E-01    4.8300677083E+04    1.6094818995E+05    1.0903563962E+00
    6.3472260180E+01   -1.2412793280E+01    3.3750380240E+02   -7.1109319594E+00    7.0477950328E-01    4.8718378205E+04    1.6195406383E+05    1.0851536766E+00
    6.6993298720E+01   -1.2479232650E+01    3.4233122243E+02   -7.0417571794E+00    6.9587490974E-01    4.7850361251E+04    1.6041817808E+05    1.1035635122E+00
    7.1379579410E+01   -1.2562000360E+01    3.5070091826E+02   -6.8308333460E+00    6.7544961730E-01    4.5895018691E+04    1.5629046228E+05    1.1372840678E+00
    7.6843756600E+01   -1.2665109890E+01    3.6002098457E+02   -6.8806121099E+00    6.5303009822E-01    4.3779818514E+04    1.5178628822E+05    1.1753649028E+00
    8.3650757510E+01   -1.2793561370E+01    3.6821777241E+02   -7.0529888215E+00    6.3062231516E-01    4.1698592648E+04    1.4701341805E+05    1.2104430238E+00
    9.2130632620E+01   -1.2953584120E+01    3.7613332231E+02   -7.2098502058E+00    6.1177850960E-01    3.9970810010E+04    1.4321899843E+05    1.2438934954E+00
    1.0269456436E+02   -1.3152938790E+01    3.8005720766E+02   -7.2457292350E+00    5.9531564325E-01    3.8478441661E+04    1.3920646329E+05    1.2636557471E+00
    1.1585479368E+02   -1.3401293890E+01    3.8005720766E+02   -7.2457292350E+00    5.9531564325E-01    3.8478441661E+04    1.3920646329E+05    1.2636557471E+00
   -1.9484990300E+00   -3.0101349610E+01    7.6172409895E+01    0.0000000000E+00    1.1686641919E+00    9.7927437090E+04    2.4820902547E+05    2.2239568279E-01
    8.6264727800E+00   -2.6485958430E+01    7.6172409895E+01    2.0414114361E+01    1.1924016737E+00    1.0101281656E+05    2.5623979777E+05    2.2899095813E-01
    1.7292317850E+01   -2.3523274230E+01    9.4187490770E+01    2.9646866346E+01    1.1651441159E+00    9.7849481733E+04    2.5030391012E+05    2.8797431256E-01
    2.4393725320E+01   -2.1095457340E+01    1.0704181895E+02    3.5747155122E+01    1.1515773906E+00    9.6323488724E+04    2.4814185729E+05    3.2978411479E-01
    3.0213167820E+01   -1.9105937190E+01    1.2122244804E+02    4.1061906335E+01    1.1326116001E+00    9.4150165949E+04    2.4465204870E+05    3.7517651257E-01
    3.4982117740E+01   -1.7475577610E+01    1.3521099490E+02    4.5989112624E+01    1.1132254089E+00    9.1939796659E+04    2.4120272745E+05    4.2000942839E-01
    3.8890251290E+01   -1.6139530400E+01    1.5006470382E+02    5.0857884461E+01    1.0903564748E+00    8.9334278637E+04    2.3702290857E+05    4.6784221728E-01
    4.2092992540E+01   -1.5044656460E+01    1.6589511482E+02    5.5517254804E+01    1.0644585757E+00    8.6406904106E+04    2.3230526194E+05    5.1893224840E-01
    4.4717696890E+01   -1.4147412240E+01    1.8336326638E+02    5.9743339421E+01    1.0336311728E+00    8.2944539732E+04    2.2658242079E+05    5.7536822736E-01
    4.6868719460E+01   -1.3412117490E+01    2.0367725488E+02    6.2009136021E+01    9.9684058759E-01    7.8867076344E+04    2.1976086203E+05    6.3972261749E-01
    4.9089521780E+01   -1.2750664590E+01    2.2887309622E+02    5.9593720750E+01    9.5029211853E-01    7.3778858752E+04    2.1102411182E+05    7.1736090597E-01
    5.1357759230E+01   -1.2238528860E+01    2.5674669801E+02    5.1595348705E+01    8.9639249959E-01    6.8000477312E+04    2.0073891651E+05    8.0358319751E-01
    5.3661025250E+01   -1.1879150670E+01    2.8429892547E+02    3.9377553808E+01    8.3922347009E-01    6.2023791384E+04    1.8962561229E+05    8.9227192523E-01
    5.5986671240E+01   -1.1674943080E+01    3.1101311563E+02    2.2801119223E+01    7.8058124999E-01    5.6049334623E+04    1.7807872872E+05    9.8356369733E-01
    5.8321892460E+01   -1.1627276230E+01    3.3106636618E+02    5.2315434741E+00    7.3054872049E-01    5.1121787995E+04    1.6785034110E+05    1.0578566857E+00
    6.0598429660E+01   -1.1667725950E+01    3.3813206841E+02   -6.0277747105E+00    7.0965599864E-01    4.9111712371E+04    1.6336082784E+05    1.0864825122E+00
    6.3433210150E+01   -1.1718096700E+01    3.3872916019E+02   -8.0412860082E+00    7.0714662470E-01    4.8876954770E+04    1.6278334789E+05    1.0892149075E+00
    6.6963154880E+01   -1.1780821780E+01    3.4341966522E+02   -7.2025983567E+00    6.9679280200E-01    4.7884144593E+04    1.6081728489E+05    1.1074206056E+00
    7.1358775240E+01   -1.1858931950E+01    3.5138372260E+02   -6.4784828864E+00    6.7612197035E-01    4.5916817294E+04    1.5654679771E+05    1.1397721959E+00
    7.6832415470E+01   -1.1956201640E+01    3.6040841439E+02   -6.3589292424E+00    6.5357615569E-01    4.3797281261E+04    1.5195430131E+05    1.1768551573E+00
    8.3648517490E+01   -1.2077331390E+01    3.6843689816E+02   -6.5442515660E+00    6.3104875325E-01    4.1709791541E+04    1.4711908438E+05    1.2113790112E+00
    9.2136404360E+01   -1.2228175150E+01    3.7626734782E+02   -6.7414745575E+00    6.1210880901E-01    3.9976008505E+04    1.4328423091E+05    1.2445627827E+00
    1.0270619947E+02   -1.2416023240E+01    3.8014656841E+02   -6.8126360950E+00    5.9558710567E-01    3.8480540335E+04    1.3924973928E+05    1.2641798044E+00
    1.1586863495E+02   -1.2649954860E+01    3.8014656841E+02   -6.8126360950E+00    5.9558710567E-01    3.8480540335E+04    1.3924973928E+05    1.2641798044E+00
   -2.6440171400E+00   -2.7989633500E+01    7.9467548069E+01    0.0000000000E+00    1.1661113322E+00    9.7628086739E+04    2.4775226655E+05    2.3211778316E-01
    8.0301409900E+00   -2.4626487800E+01    7.9467548069E+01    1.7789103100E+01    1.1893798458E+00    1.0060051096E+05    2.5544498942E+05    2.3664835179E-01
    1.6779571680E+01   -2.1869785270E+01    9.5670827907E+01    2.6786923210E+01    1.1650301490E+00    9.7789091897E+04    2.5022241366E+05    2.8981960397E-01
    2.3951377310E+01   -1.9610166800E+01    1.0822287897E+02    3.2891295250E+01    1.1515374461E+00    9.6274229921E+04    2.4805197645E+05    3.3061583508E-01
    2.9830081800E+01   -1.7757988250E+01    1.2229606573E+02    3.7967161702E+01    1.1327585500E+00    9.4126410294E+04    2.4460341854E+05    3.7544138114E-01
    3.4648898760E+01   -1.6239770220E+01    1.3635524433E+02    4.2588504254E+01    1.1133548260E+00    9.1916682363E+04    2.4115156210E+05    4.2018469220E-01
    3.8598979480E+01   -1.4995284460E+01    1.5131369919E+02    4.7021197804E+01    1.0904976388E+00    8.9314537988E+04    2.3697581363E+05    4.6793248697E-01
    4.1836995390E+01   -1.3975165280E+01    1.6718954407E+02    5.1092519945E+01    1.0647455787E+00    8.6404934180E+04    2.3228313281E+05    5.1866402535E-01
    4.4491355150E+01   -1.3138951090E+01    1.8444263300E+02    5.4467530845E+01    1.0345877921E+00    8.3016747651E+04    2.2667439604E+05    5.7379173591E-01
    4.6667302190E+01   -1.2453478970E+01    2.0371928407E+02    5.6154751674E+01    9.9962417533E-01    7.9140729001E+04    2.2017088271E+05    6.3472982947E-01
    4.8920542700E+01   -1.1837506060E+01    2.2706756718E+02    5.4501783426E+01    9.5547388133E-01    7.4317290878E+04    2.1184428203E+05    7.0765031061E-01
    5.1217767060E+01   -1.1359980810E+01    2.5301917383E+02    4.8423563684E+01    9.0349931248E-01    6.8747764834E+04    2.0184912020E+05    7.8928779780E-01
    5.3547474250E+01   -1.1024107310E+01    2.7908451227E+02    3.8642783876E+01    8.4792864079E-01    6.2930609016E+04    1.9098141645E+05    8.7406579570E-01
    5.5897937520E+01   -1.0832139080E+01    3.0480204323E+02    2.4857463690E+01    7.9017098557E-01    5.7039526577E+04    1.7954807264E+05    9.6197962583E-01
    5.8257283820E+01   -1.0785364750E+01    3.2549416428E+02    9.3766514317E+00    7.3893108242E-01    5.1962407443E+04    1.6908206546E+05    1.0378071375E+00
    6.0542934920E+01   -1.0822920750E+01    3.3473539476E+02   -3.0426859800E+00    7.1310515536E-01    4.9463756230E+04    1.6361361791E+05    1.0742090368E+00
    6.3387668370E+01   -1.0869665670E+01    3.3711395409E+02   -7.0903857344E+00    7.0682670366E-01    4.8852515527E+04    1.6231300564E+05    1.0839812213E+00
    6.6928278510E+01   -1.0927847880E+01    3.4244588791E+02   -6.7794719128E+00    6.9601287984E-01    4.7804337653E+04    1.6033727092E+05    1.1045566966E+00
    7.1335040140E+01   -1.1000266600E+01    3.5067133686E+02   -6.0287516755E+00    6.7582571536E-01    4.5876034948E+04    1.5625564381E+05    1.1376923607E+00
    7.6819904930E+01   -1.1090406260E+01    3.5990111429E+02   -5.8936718279E+00    6.5364520383E-01    4.3786537913E+04    1.5181064047E+05    1.1753795567E+00
    8.3646704750E+01   -1.1202604360E+01    3.6811123439E+02   -6.1046387134E+00    6.3125029298E-01    4.1709001665E+04    1.4705332995E+05    1.2104884900E+00
    9.2143852340E+01   -1.1342260220E+01    3.7607166614E+02   -6.3021884931E+00    6.1232382152E-01    3.9975491563E+04    1.4325133675E+05    1.2441170452E+00
    1.0272015028E+02   -1.1516094970E+01    3.8003515215E+02   -6.3475774896E+00    5.9580042531E-01    3.8479797971E+04    1.3923624751E+05    1.2640211335E+00
    1.1588445383E+02   -1.1732475150E+01    3.8003515215E+02   -6.3475774896E+00    5.9580042531E-01    3.8479797971E+04    1.3923624751E+05    1.2640211335E+00
   -3.4244493700E+00   -2.5389355320E+01    8.2759361876E+01    0.0000000000E+00    1.1634566746E+00    9.7317077388E+04    2.4727701599E+05    2.4184309623E-01
    7.3651011700E+00   -2.2336822080E+01    8.2759361876E+01    1.5584836008E+01    1.1835256104E+00    9.9860596989E+04    2.5384827375E+05    2.4502594275E-01
    1.6211961590E+01   -1.9833918240E+01    9.7089909259E+01    2.3727123346E+01    1.1635584883E+00    9.7574728554E+04    2.4974846259E+05    2.9169682458E-01
    2.3465973270E+01   -1.7781671750E+01    1.0943181498E+02    2.9540561496E+01    1.1505659851E+00    9.6120373462E+04    2.4769215050E+05    3.3143718162E-01
    2.9413995930E+01   -1.6098927260E+01    1.2342938558E+02    3.4254639279E+01    1.1321843602E+00    9.4022888759E+04    2.4434577195E+05    3.7567141239E-01
    3.4291232380E+01   -1.4719142240E+01    1.3758673720E+02    3.8495040152E+01    1.1127806902E+00    9.1816430212E+04    2.4089810322E+05    4.2036168142E-01
    3.8290524370E+01   -1.3587757280E+01    1.5263326749E+02    4.2438137223E+01    1.0899296949E+00    8.9218011451E+04    2.3672250723E+05    4.6798047346E-01
    4.1569977270E+01   -1.2660039290E+01    1.6846467908E+02    4.5896636320E+01    1.0643868873E+00    8.6334374443E+04    2.3206083743E+05    5.1814360076E-01
    4.4259214110E+01   -1.1899312610E+01    1.8527584487E+02    4.8473583984E+01    1.0352035241E+00    8.3055477503E+04    2.2662268406E+05    5.7142678282E-01
    4.6464505540E+01   -1.1275508220E+01    2.0310633217E+02    4.9414543974E+01    1.0031018444E+00    7.9493423544E+04    2.2064831448E+05    6.2755774744E-01
    4.8749833090E+01   -1.0716465510E+01    2.2424472832E+02    4.7578803987E+01    9.6393819550E-01    7.5203116772E+04    2.1333499848E+05    6.9362814347E-01
    5.1074933610E+01   -1.0282610490E+01    2.4804282699E+02    4.2094352375E+01    9.1729182352E-01    7.0179013299E+04    2.0447852540E+05    7.6873789519E-01
    5.3429410000E+01   -9.9768544500E+00    2.7250212911E+02    3.3558124454E+01    8.6649620144E-01    6.4813936249E+04    1.9469462399E+05    8.4844448499E-01
    5.5802659770E+01   -9.8012510800E+00    2.9706579262E+02    2.1624681364E+01    8.1234505820E-01    5.9235150579E+04    1.8412176156E+05    9.3221648021E-01
    5.8183946580E+01   -9.7569836600E+00    3.1858802984E+02    8.1250857544E+00    7.6094650599E-01    5.4072261151E+04    1.7382317143E+05    1.0104071867E+00
    6.0480449870E+01   -9.7909973100E+00    3.3162160213E+02   -3.5944214102E+00    7.2649482408E-01    5.0703156377E+04    1.6670995065E+05    1.0609699147E+00
    6.3336991030E+01   -9.8333085300E+00    3.3714373816E+02   -7.7783732370E+00    7.1092701180E-01    4.9197215377E+04    1.6341862446E+05    1.0834500182E+00
    6.6890192450E+01   -9.8859417600E+00    3.4316547850E+02   -6.9697933743E+00    6.9687146638E-01    4.7845501839E+04    1.6066335984E+05    1.1070950666E+00
    7.1310018090E+01   -9.9514159200E+00    3.5114103459E+02   -5.6294774608E+00    6.7628807931E-01    4.5886925876E+04    1.5642119976E+05    1.1394486433E+00
    7.6807912830E+01   -1.0032864870E+01    3.6007904361E+02   -5.2395403660E+00    6.5415200135E-01    4.3806553401E+04    1.5193302873E+05    1.1761144769E+00
    8.3646928990E+01   -1.0134187500E+01    3.6813149978E+02   -5.4271762034E+00    6.3169357493E-01    4.1726372099E+04    1.4712904295E+05    1.2106931040E+00
    9.2154324430E+01   -1.0260234460E+01    3.7601856659E+02   -5.6488291290E+00    6.1264828091E-01    3.9984019068E+04    1.4328098096E+05    1.2441039221E+00
    1.0273723471E+02   -1.0417040520E+01    3.7994499462E+02   -5.7175444101E+00    5.9604731457E-01    3.8482851458E+04    1.3923902954E+05    1.2638997365E+00
