 TITLE = "Projeto1" 
 VARIABLES = "X" "Y" "u" "v" "rho" "p" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
   51.6980677200E+00  -14.0188477300E+00   -9.8828959995E-03   36.6663966176E-03    1.1977800208E+00  101.3599997990E+03
   53.9313602300E+00  -13.6150742100E+00   -6.1950559052E-03   36.3370338480E-03    1.1977800359E+00  101.3599998106E+03
   56.1903441400E+00  -13.3894496500E+00   -2.6857483713E-03   36.1162645693E-03    1.1977800529E+00  101.3599998172E+03
   58.4603121600E+00  -13.3434923300E+00    2.2541805689E-03   35.4620418542E-03    1.1977801438E+00  101.3599998240E+03
   60.7178783300E+00  -13.3898028900E+00    7.8677170322E-03   39.2780518381E-03    1.1977803036E+00  101.3599997763E+03
   63.5318777400E+00  -13.4475287200E+00   10.9952357158E-03   49.0943676650E-03    1.1977804013E+00  101.3599996471E+03
   67.0394635900E+00  -13.5194831100E+00   11.4059146684E-03   61.1627395615E-03    1.1977804055E+00  101.3599994604E+03
   71.4115971200E+00  -13.6091733300E+00   11.9231748355E-03   76.3886302416E-03    1.1977804108E+00  101.3599991667E+03
   76.8613814900E+00  -13.7209712500E+00   12.5762753319E-03   95.6515080314E-03    1.1977804175E+00  101.3599987025E+03
   83.6544502100E+00  -13.8603263800E+00   13.4033448874E-03  120.1035870646E-03    1.1977804259E+00  101.3599979641E+03
   92.1219162000E+00  -14.0340316300E+00   14.4544708898E-03  151.2681995872E-03    1.1977804363E+00  101.3599967810E+03
  102.6765128900E+00  -14.2505543600E+00   28.2580612303E-03  190.9235315741E-03    1.1977802826E+00  101.3599948072E+03
  115.8326956100E+00  -14.5204493100E+00   28.2580612303E-03  190.9235315741E-03    1.3554088549E+00  203.7794026782E+03
 -819.2200200000E-03  -33.2145521300E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    1.5332770993E+06
    9.5991315900E+00  -29.2274269200E+00 -306.4241991739E-03  525.9270242714E-03    1.1977795711E+00  101.3599483514E+03
   18.1332775900E+00  -25.9613973400E+00 -237.5121463274E-03  377.3210725354E-03    1.1977795029E+00  101.3599723055E+03
   25.1239914800E+00  -23.2860503600E+00 -177.9855371459E-03  276.1822401933E-03    1.1977795821E+00  101.3599849427E+03
   30.8504293700E+00  -21.0945532900E+00 -135.2596110398E-03  204.0641597170E-03    1.1977796466E+00  101.3599916404E+03
   35.5412583400E+00  -19.2993947800E+00 -104.3106783075E-03  152.1892805364E-03    1.1977796993E+00  101.3599952523E+03
   39.3837862800E+00  -17.8288909800E+00  -81.6765518679E-03  114.5281960771E-03    1.1977797422E+00  101.3599972404E+03
   42.5314412100E+00  -16.6243233600E+00  -64.9594260198E-03   86.9208636407E-03    1.1977797774E+00  101.3599983580E+03
   45.1098986600E+00  -15.6375939600E+00  -46.9607593630E-03   67.9684470916E-03    1.1977799415E+00  101.3599990483E+03
   47.2221013100E+00  -14.8293048300E+00  -31.3940290983E-03   61.9486372383E-03    1.1977801588E+00  101.3599993274E+03
   49.3847936400E+00  -14.1021943700E+00  -22.1251607754E-03   62.6236094078E-03    1.1977802550E+00  101.3599993849E+03
   51.6000682800E+00  -13.5406147700E+00  -15.8783129960E-03   61.8941807955E-03    1.1977802605E+00  101.3599994307E+03
   53.8541665100E+00  -13.1483507100E+00   -9.9738739687E-03   61.2777984981E-03    1.1977802723E+00  101.3599994626E+03
   56.1330640100E+00  -12.9280439900E+00   -4.4617820943E-03   60.8325569049E-03    1.1977802856E+00  101.3599994812E+03
   58.4225664800E+00  -12.8811759500E+00    3.1318053786E-03   59.6597631548E-03    1.1977803889E+00  101.3599995023E+03
   60.6852774200E+00  -12.9259141900E+00   11.7245595710E-03   66.0887637503E-03    1.1977805828E+00  101.3599993718E+03
   63.5049181800E+00  -12.9816652900E+00   16.5264168638E-03   82.6119373308E-03    1.1977807057E+00  101.3599990103E+03
   67.0185818100E+00  -13.0511398700E+00   17.1762054632E-03  102.9666745168E-03    1.1977807116E+00  101.3599984806E+03
   71.3971114300E+00  -13.1377163500E+00   17.9944620114E-03  128.6398602898E-03    1.1977807192E+00  101.3599976475E+03
   76.8534096800E+00  -13.2456049700E+00   19.0274116407E-03  161.1106220146E-03    1.1977807287E+00  101.3599963303E+03
   83.6527940600E+00  -13.3800524800E+00   20.3352830451E-03  202.3159098006E-03    1.1977807407E+00  101.3599942351E+03
   92.1259016900E+00  -13.5475974500E+00   21.9971954152E-03  254.8150759367E-03    1.1977807558E+00  101.3599908794E+03
  102.6847708900E+00  -13.7563882100E+00   42.7075441698E-03  321.6561677841E-03    1.1977805712E+00  101.3599853226E+03
  115.8428640100E+00  -14.0165793400E+00   42.7075441698E-03  321.6561677841E-03    1.3552194287E+00  248.8675233162E+03
   -1.3413917200E+00  -31.8178979400E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    1.8737768495E+06
    9.1489013400E+00  -27.9974945400E+00 -389.0783758288E-03  640.6418798984E-03    1.1977794926E+00  101.3599216821E+03
   17.7434985500E+00  -24.8674833500E+00 -305.0015230648E-03  458.7981629867E-03    1.1977794091E+00  101.3599577147E+03
   24.7849877600E+00  -22.3031017600E+00 -229.3634062787E-03  335.8192743329E-03    1.1977795058E+00  101.3599769196E+03
   30.5540600800E+00  -20.2021277200E+00 -175.0070576866E-03  248.1151212987E-03    1.1977795845E+00  101.3599871371E+03
   35.2806795100E+00  -18.4808119300E+00 -135.5841806547E-03  185.0217580680E-03    1.1977796487E+00  101.3599926598E+03
   39.1532476600E+00  -17.0705403600E+00 -106.7161125204E-03  139.2119551977E-03    1.1977797012E+00  101.3599957082E+03
   42.3261133700E+00  -15.9150996100E+00  -85.3676476704E-03  105.6289376263E-03    1.1977797440E+00  101.3599974274E+03
   44.9257262900E+00  -14.9684362200E+00  -60.9560654406E-03   82.8763484558E-03    1.1977799482E+00  101.3599985239E+03
   47.0556793800E+00  -14.1928208100E+00  -39.1249785283E-03   76.2396524282E-03    1.1977802174E+00  101.3599989759E+03
   49.2459121100E+00  -13.4949641600E+00  -26.8349880661E-03   77.5473714401E-03    1.1977803338E+00  101.3599990609E+03
   51.4864087100E+00  -12.9553347000E+00  -19.4258255342E-03   76.6583195851E-03    1.1977803375E+00  101.3599991279E+03
   53.7640197900E+00  -12.5775634000E+00  -12.2703638459E-03   75.9245019175E-03    1.1977803511E+00  101.3599991751E+03
   56.0653408500E+00  -12.3641906100E+00   -5.7853954548E-03   75.3573466683E-03    1.1977803622E+00  101.3599992034E+03
   58.3768035000E+00  -12.3166493500E+00    4.2993669657E-03   73.5903964134E-03    1.1977804839E+00  101.3599992422E+03
   60.6457676000E+00  -12.3594606800E+00   16.8668600315E-03   81.3018406069E-03    1.1977807234E+00  101.3599990386E+03
   63.4722601800E+00  -12.4127932800E+00   24.0954208009E-03  101.5806074568E-03    1.1977808771E+00  101.3599984801E+03
   66.9932987200E+00  -12.4792326500E+00   24.9326637522E-03  126.4275185971E-03    1.1977808843E+00  101.3599976843E+03
   71.3795794100E+00  -12.5620003600E+00   25.9862811960E-03  157.7541910167E-03    1.1977808933E+00  101.3599964354E+03
   76.8437566000E+00  -12.6651098900E+00   27.3154010118E-03  197.3587540633E-03    1.1977809048E+00  101.3599944641E+03
   83.6507575100E+00  -12.7935613700E+00   28.9969670126E-03  247.5945467903E-03    1.1977809192E+00  101.3599913337E+03
   92.1306326200E+00  -12.9535841200E+00   31.1319030895E-03  311.5689583541E-03    1.1977809374E+00  101.3599863278E+03
  102.6945643600E+00  -13.1529387900E+00   61.5868777181E-03  392.9024579976E-03    1.1977807122E+00  101.3599779511E+03
  115.8547936800E+00  -13.4012938900E+00   61.5868777181E-03  392.9024579976E-03    1.3549695907E+00  303.9362525249E+03
   -1.9484990300E+00  -30.1013496100E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    2.2903958859E+06
    8.6264727800E+00  -26.4859584300E+00 -497.6377902338E-03  781.3478474668E-03    1.1977793978E+00  101.3598803705E+03
   17.2923178500E+00  -23.5232742300E+00 -395.0338828845E-03  558.6105728691E-03    1.1977792949E+00  101.3599348501E+03
   24.3937253200E+00  -21.0954573400E+00 -298.2016435063E-03  408.9686860010E-03    1.1977794131E+00  101.3599642309E+03
   30.2131678200E+00  -19.1059371900E+00 -228.5192620146E-03  302.2248936144E-03    1.1977795092E+00  101.3599799616E+03
   34.9821177400E+00  -17.4755776100E+00 -177.9101807561E-03  225.4194284025E-03    1.1977795875E+00  101.3599884921E+03
   38.8902512900E+00  -16.1395304000E+00 -140.7984475346E-03  169.6443723980E-03    1.1977796514E+00  101.3599932187E+03
   42.0929925400E+00  -15.0446564600E+00 -113.3150346814E-03  128.7500317981E-03    1.1977797037E+00  101.3599958963E+03
   44.7176968900E+00  -14.1474122400E+00  -79.7866720829E-03  101.3662266608E-03    1.1977799575E+00  101.3599976787E+03
   46.8687194600E+00  -13.4121174900E+00  -48.7668899295E-03   93.9100256235E-03    1.1977802902E+00  101.3599984380E+03
   49.0895217800E+00  -12.7506645900E+00  -32.2712454086E-03   95.9302625932E-03    1.1977804306E+00  101.3599985711E+03
   51.3577592300E+00  -12.2385288600E+00  -23.6284347381E-03   94.8213229750E-03    1.1977804316E+00  101.3599986681E+03
   53.6610252500E+00  -11.8791506700E+00  -15.0226366284E-03   93.9405739244E-03    1.1977804471E+00  101.3599987377E+03
   55.9866712400E+00  -11.6749430800E+00   -7.5767835965E-03   93.2143626362E-03    1.1977804542E+00  101.3599987801E+03
   58.3218924600E+00  -11.6272762300E+00    5.8680939569E-03   90.7630664678E-03    1.1977805981E+00  101.3599988462E+03
   60.5984296600E+00  -11.6677259500E+00   24.3382099419E-03  100.1517778065E-03    1.1977808946E+00  101.3599985185E+03
   63.4332101500E+00  -11.7180967000E+00   35.2463624256E-03  125.0595851837E-03    1.1977810868E+00  101.3599976455E+03
   66.9631548800E+00  -11.7808217800E+00   36.3334314826E-03  155.3912866695E-03    1.1977810953E+00  101.3599964481E+03
   71.3587752400E+00  -11.8589319500E+00   37.7003581527E-03  193.6131075624E-03    1.1977811061E+00  101.3599945734E+03
   76.8324154700E+00  -11.9562016400E+00   39.4232521114E-03  241.9079847408E-03    1.1977811198E+00  101.3599916210E+03
   83.6485174900E+00  -12.0773313900E+00   41.6010059535E-03  303.1303830534E-03    1.1977811371E+00  101.3599869420E+03
   92.1364043600E+00  -12.2281751500E+00   44.3631090486E-03  381.0458065603E-03    1.1977811589E+00  101.3599794756E+03
  102.7061994700E+00  -12.4160232400E+00   89.2610592905E-03  479.9346319646E-03    1.1977808840E+00  101.3599667794E+03
  115.8686349500E+00  -12.6499548600E+00   89.2610592905E-03  479.9346319646E-03    1.3546388392E+00  371.1914003805E+03
   -2.6440171400E+00  -27.9896335000E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    2.8005974875E+06
    8.0301409900E+00  -24.6264878000E+00 -641.7979671677E-03  955.4695774567E-03    1.1977792836E+00  101.3598153134E+03
   16.7795716800E+00  -21.8697852700E+00 -516.5294697092E-03  682.2515250641E-03    1.1977791563E+00  101.3598982751E+03
   23.9513773100E+00  -19.6101668000E+00 -391.5044198775E-03  499.8468065110E-03    1.1977793010E+00  101.3599436769E+03
   29.8300818000E+00  -17.7579882500E+00 -301.3956133410E-03  369.6752867479E-03    1.1977794183E+00  101.3599682291E+03
   34.6488987600E+00  -16.2397702200E+00 -235.8486341750E-03  275.9743713226E-03    1.1977795138E+00  101.3599816021E+03
   38.5989794800E+00  -14.9952844600E+00 -187.7071729719E-03  207.9040170769E-03    1.1977795917E+00  101.3599890498E+03
   41.8369953900E+00  -13.9751652800E+00 -151.9999290127E-03  157.9770004608E-03    1.1977796553E+00  101.3599932937E+03
   44.4913551500E+00  -13.1389510900E+00 -105.4352617340E-03  124.7451264796E-03    1.1977799698E+00  101.3599962776E+03
   46.6673021900E+00  -12.4534789700E+00  -60.8468046213E-03  115.7649584721E-03    1.1977803788E+00  101.3599976134E+03
   48.9205427000E+00  -11.8375060600E+00  -38.3584145620E-03  118.2657393916E-03    1.1977805473E+00  101.3599978432E+03
   51.2177670600E+00  -11.3599808100E+00  -28.4717564718E-03  116.8187549010E-03    1.1977805446E+00  101.3599979830E+03
   53.5474742500E+00  -11.0241073100E+00  -18.2318828989E-03  115.7331058414E-03    1.1977805622E+00  101.3599980850E+03
   55.8979375200E+00  -10.8321390800E+00   -9.9670748257E-03  114.8143922768E-03    1.1977805636E+00  101.3599981471E+03
   58.2572838200E+00  -10.7853647500E+00    8.0365923683E-03  111.7894916460E-03    1.1977807358E+00  101.3599982476E+03
   60.5429349200E+00  -10.8229207500E+00   35.2546957454E-03  123.5102864744E-03    1.1977811040E+00  101.3599976986E+03
   63.3876683700E+00  -10.8696656700E+00   51.7010607282E-03  154.1063335842E-03    1.1977813434E+00  101.3599963142E+03
   66.9282785100E+00  -10.9278478800E+00   53.1233191260E-03  191.1321396659E-03    1.1977813533E+00  101.3599945100E+03
   71.3350401400E+00  -11.0002666000E+00   54.9100683974E-03  237.7582699579E-03    1.1977813661E+00  101.3599916931E+03
   76.8199049300E+00  -11.0904062600E+00   57.1598861219E-03  296.6304049434E-03    1.1977813823E+00  101.3599872685E+03
   83.6467047500E+00  -11.2026043600E+00   60.0006346817E-03  371.2041427856E-03    1.1977814029E+00  101.3599802732E+03
   92.1438523400E+00  -11.3422602200E+00   63.5994096317E-03  466.0321979544E-03    1.1977814289E+00  101.3599691409E+03
  102.7201502800E+00  -11.5160949700E+00  129.9327937650E-03  586.1549014634E-03    1.1977810934E+00  101.3599497504E+03
  115.8844538300E+00  -11.7324751500E+00  129.9327937650E-03  586.1549014634E-03    1.3541959676E+00  453.3158986435E+03
   -3.4244493700E+00  -25.3893553200E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    3.4262499390E+06
    7.3651011700E+00  -22.3368220800E+00 -835.3176764183E-03    1.1738703915E+00    1.1977791473E+00  101.3597106345E+03
   16.2119615900E+00  -19.8339182400E+00 -682.3054290784E-03  838.1174640401E-03    1.1977789882E+00  101.3598383100E+03
   23.4659732700E+00  -17.7816717500E+00 -519.3614259727E-03  615.0531173993E-03    1.1977791663E+00  101.3599093810E+03
   29.4139959300E+00  -16.0989272600E+00 -401.7189442201E-03  455.7207051959E-03    1.1977793099E+00  101.3599484255E+03
   34.2912323800E+00  -14.7191422400E+00 -315.9921523136E-03  340.9257480428E-03    1.1977794264E+00  101.3599698186E+03
   38.2905243700E+00  -13.5877572800E+00 -252.9180463017E-03  257.4574497444E-03    1.1977795213E+00  101.3599818139E+03
   41.5699772700E+00  -12.6600392900E+00 -206.0533086954E-03  196.1836664858E-03    1.1977795988E+00  101.3599887015E+03
   44.2592141100E+00  -11.8993126100E+00 -140.8937127530E-03  155.1723958763E-03    1.1977799856E+00  101.3599938686E+03
   46.4645055400E+00  -11.2755082200E+00  -76.2971994290E-03  142.9060994294E-03    1.1977804832E+00  101.3599963365E+03
   48.7498330900E+00  -10.7164655100E+00  -45.0310984953E-03  144.9302704686E-03    1.1977806838E+00  101.3599967849E+03
   51.0749336100E+00  -10.2826104900E+00  -33.8743400367E-03  142.8686149298E-03    1.1977806771E+00  101.3599969909E+03
   53.4294100000E+00   -9.9768544500E+00  -21.8329378615E-03  141.4204810536E-03    1.1977806971E+00  101.3599971422E+03
   55.8026597700E+00   -9.8012510800E+00  -13.0181232887E-03  140.2729915603E-03    1.1977806922E+00  101.3599972303E+03
   58.1839465800E+00   -9.7569836600E+00   11.2581342473E-03  137.2023858729E-03    1.1977809027E+00  101.3599973553E+03
   60.4804498700E+00   -9.7909973100E+00   51.3479546722E-03  152.3039441684E-03    1.1977813608E+00  101.3599963952E+03
   63.3369910300E+00   -9.8333085300E+00   76.0048897888E-03  189.8149989068E-03    1.1977816566E+00  101.3599941665E+03
   66.8901924500E+00   -9.8859417600E+00   77.8798175539E-03  234.9866449070E-03    1.1977816681E+00  101.3599914480E+03
   71.3100180900E+00   -9.9514159200E+00   80.2328032431E-03  291.8287418007E-03    1.1977816831E+00  101.3599872165E+03
   76.8079128300E+00  -10.0328648700E+00   83.1923700409E-03  363.5442880224E-03    1.1977817022E+00  101.3599805887E+03
   83.6469289900E+00  -10.1341875000E+00   86.9249171750E-03  454.3120772600E-03    1.1977817265E+00  101.3599701378E+03
   92.1543244300E+00  -10.2602344600E+00   91.6474522044E-03  569.6307869575E-03    1.1977817573E+00  101.3599535587E+03
  102.7372347100E+00  -10.4170405200E+00  189.8322739076E-03  715.4378512674E-03    1.1977813481E+00  101.3599236223E+03
  115.9021559700E+00  -10.6121136400E+00  189.8322739076E-03  715.4378512674E-03    1.3536281838E+00  553.5561127059E+03
   -4.2738442500E+00  -22.1849003500E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    4.1947755214E+06
    6.6478971600E+00  -19.5154232100E+00   -1.0974224543E+00    1.4522860819E+00    1.1977789862E+00  101.3595380874E+03
   15.6066611300E+00  -17.3257436000E+00 -910.5641489001E-03    1.0389314311E+00    1.1977787847E+00  101.3597373975E+03
   22.9553204600E+00  -15.5296155800E+00 -696.1478048148E-03  764.7668939753E-03    1.1977790063E+00  101.3598502797E+03
   28.9833321700E+00  -14.0562918400E+00 -541.0355118374E-03  568.5813481314E-03    1.1977791832E+00  101.3599138448E+03
   33.9281210500E+00  -12.8477413600E+00 -427.7770184271E-03  426.9745290848E-03    1.1977793261E+00  101.3599489444E+03
   37.9844256200E+00  -11.8563652700E+00 -344.2791931591E-03  323.8197753502E-03    1.1977794422E+00  101.3599687953E+03
   41.3119670900E+00  -11.0431227100E+00 -282.1171008022E-03  247.9538918380E-03    1.1977795368E+00  101.3599803022E+03
   44.0417426700E+00  -10.3759929500E+00 -190.7791817747E-03  196.0962584179E-03    1.1977800062E+00  101.3599895489E+03
   46.2811900000E+00   -9.8287136300E+00  -97.0642259466E-03  177.2037797766E-03    1.1977806031E+00  101.3599942980E+03
   48.5951011300E+00   -9.3407358100E+00  -52.6318253902E-03  176.6255507425E-03    1.1977808396E+00  101.3599952554E+03
   50.9436482600E+00   -8.9617716300E+00  -39.8509688272E-03  173.2956010632E-03    1.1977808299E+00  101.3599955839E+03
   53.3177798200E+00   -8.6943694800E+00  -25.7676050636E-03  171.0521178377E-03    1.1977808522E+00  101.3599958213E+03
   55.7082641800E+00   -8.5403327900E+00  -16.6021175745E-03  169.5464647252E-03    1.1977808429E+00  101.3599959474E+03
   58.1057517200E+00   -8.5007089600E+00   16.5646340639E-03  167.4780898186E-03    1.1977811078E+00  101.3599960452E+03
   60.4149664000E+00   -8.5303856400E+00   75.3517146208E-03  187.4538749620E-03    1.1977816770E+00  101.3599943021E+03
   63.2852530500E+00   -8.5672758700E+00  111.8876860686E-03  233.2166429428E-03    1.1977820375E+00  101.3599906602E+03
   66.8529911400E+00   -8.6131333500E+00  114.3813188985E-03  288.2524304977E-03    1.1977820509E+00  101.3599865735E+03
   71.2877238500E+00   -8.6701386800E+00  117.5073009045E-03  357.4586214389E-03    1.1977820683E+00  101.3599802313E+03
   76.8002255400E+00   -8.7410029000E+00  121.4346117014E-03  444.7120274695E-03    1.1977820907E+00  101.3599703247E+03
   83.6525319200E+00   -8.8290965700E+00  126.3816315038E-03  555.0670146467E-03    1.1977821194E+00  101.3599547429E+03
   92.1704096300E+00   -8.9386101600E+00  132.6326141428E-03  695.1695818315E-03    1.1977821557E+00  101.3599301104E+03
  102.7588574500E+00   -9.0747535200E+00  278.1968197607E-03  872.0722330137E-03    1.1977816572E+00  101.3598831931E+03
  115.9213650100E+00   -9.2440038400E+00  278.1968197607E-03  872.0722330137E-03    1.3529820422E+00  675.8051961213E+03
   -5.1551058600E+00  -18.2339128200E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    5.1398131367E+06
    5.9120680500E+00  -16.0378591700E+00   -1.4542383383E+00    1.8116563068E+00    1.1977787963E+00  101.3592476468E+03
   14.9944716600E+00  -14.2356467500E+00   -1.2265986327E+00    1.3020260697E+00    1.1977785350E+00  101.3595642126E+03
   22.4481206900E+00  -12.7566327800E+00 -941.9235556102E-03  962.6777151998E-03    1.1977788164E+00  101.3597457141E+03
   28.5651876000E+00  -11.5428422500E+00 -735.5285228080E-03  719.1441087993E-03    1.1977790373E+00  101.3598518542E+03
   33.5854392800E+00  -10.5466983500E+00 -584.4886907061E-03  542.8362756088E-03    1.1977792142E+00  101.3599110027E+03
   37.7056290100E+00   -9.7291588800E+00 -472.8905765672E-03  414.0132409104E-03    1.1977793572E+00  101.3599447881E+03
   41.0872070900E+00   -9.0581864300E+00 -389.6282873789E-03  318.9813468011E-03    1.1977794734E+00  101.3599645810E+03
   43.8626515900E+00   -8.5074922600E+00 -262.1327917960E-03  251.8862607579E-03    1.1977800336E+00  101.3599815390E+03
   46.1406660000E+00   -8.0555052300E+00 -126.9419456518E-03  221.7798419416E-03    1.1977807402E+00  101.3599908719E+03
   48.4768225100E+00   -7.6555073200E+00  -62.6121969971E-03  215.4750937930E-03    1.1977810187E+00  101.3599929600E+03
   50.8413501600E+00   -7.3448003800E+00  -46.9425734852E-03  209.5987329404E-03    1.1977810086E+00  101.3599935503E+03
   53.2268370000E+00   -7.1254835900E+00  -30.2675562111E-03  205.6443622980E-03    1.1977810327E+00  101.3599939606E+03
   55.6257224900E+00   -6.9990475800E+00  -20.3412293855E-03  203.3733828350E-03    1.1977810250E+00  101.3599941611E+03
   58.0303482000E+00   -6.9663654600E+00   26.0303130754E-03  203.5799090163E-03    1.1977813665E+00  101.3599941135E+03
   60.3541405000E+00   -6.9907111600E+00  111.5987138370E-03  230.2096711337E-03    1.1977820695E+00  101.3599908581E+03
   63.2400393200E+00   -7.0209487600E+00  164.8110706893E-03  285.6716799971E-03    1.1977825005E+00  101.3599848089E+03
   66.8240717900E+00   -7.0585044400E+00  168.1646490874E-03  352.6410949342E-03    1.1977825158E+00  101.3599786780E+03
   71.2751976900E+00   -7.1051500400E+00  172.3636199716E-03  436.7872112066E-03    1.1977825359E+00  101.3599691926E+03
   76.8032855700E+00   -7.1630865600E+00  177.6324093241E-03  542.7940999532E-03    1.1977825620E+00  101.3599544179E+03
   83.6690209000E+00   -7.2350480800E+00  184.2605308395E-03  676.7649600324E-03    1.1977825954E+00  101.3599312393E+03
   92.1962131000E+00   -7.3244309200E+00  192.6241060418E-03  846.7201246573E-03    1.1977826379E+00  101.3598947663E+03
  102.7870813600E+00   -7.4354539500E+00  408.7308068151E-03    1.0611525291E+00    1.1977820317E+00  101.3598197363E+03
  115.9412314500E+00   -7.5733578700E+00  408.7308068151E-03    1.0611525291E+00    1.3523095404E+00  824.6789047394E+03
   -5.9964345900E+00  -13.3629471000E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    6.3001192590E+06
    5.2161465600E+00  -11.7528126300E+00   -1.9409893385E+00    2.2771477591E+00    1.1977785663E+00  101.3587519332E+03
   14.4232539100E+00  -10.4306634100E+00   -1.6653511404E+00    1.6481751878E+00    1.1977782127E+00  101.3592648526E+03
   21.9836511800E+00   -9.3449799500E+00   -1.2845744367E+00    1.2241648760E+00    1.1977785821E+00  101.3595578727E+03
   28.1919349200E+00   -8.4534576600E+00   -1.0078573709E+00  918.8251001929E-03    1.1977788639E+00  101.3597392760E+03
