 TITLE = "Projeto1" 
 VARIABLES = "E_1" "E_2" "E_3" "E_4" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
  302.8973222538E-03   16.5250885391E+03  269.0633496793E+00    0.0000000000E+00
  240.5989575599E-03   13.2618697738E+03   43.5360376475E+00    0.0000000000E+00
  190.6488558990E-03   10.6433316937E+03  -84.7214727837E+00    0.0000000000E+00
  150.6232742133E-03    8.5422981748E+03 -136.5667739155E+00    0.0000000000E+00
  150.6232742133E-03    2.5664178397E+03  -48.3958842615E+00    0.0000000000E+00
   53.0069821955E-03    8.5860731167E+03    2.9215424574E+03    0.0000000000E+00
   66.3404261856E-03    9.4623160900E+03    3.1403271714E+03    0.0000000000E+00
   91.3263760743E-03   11.5836036228E+03    3.7247736381E+03    0.0000000000E+00
  124.5179336336E-03   14.1878746552E+03    4.3919221041E+03    0.0000000000E+00
  168.1081539045E-03   17.3849856662E+03    5.1496046666E+03    0.0000000000E+00
  224.7260378802E-03   21.3089920853E+03    6.0073005073E+03    0.0000000000E+00
  297.5062256811E-03   26.1232549608E+03    6.9771101399E+03    0.0000000000E+00
  390.1803955731E-03   32.0266893193E+03    8.0749277662E+03    0.0000000000E+00
  507.1981088813E-03   39.2614272350E+03    9.3217652477E+03    0.0000000000E+00
  588.1154792022E-03   43.2819807791E+03    9.6644223039E+03    0.0000000000E+00
  612.4993050660E-03   42.9544074380E+03    8.4322193152E+03    0.0000000000E+00
  636.4998866958E-03   42.9650122427E+03    7.2348786395E+03    0.0000000000E+00
  655.1641850801E-03   43.0634384898E+03    6.0028703753E+03    0.0000000000E+00
  667.0217933283E-03   43.2387340499E+03    4.7245852527E+03    0.0000000000E+00
  678.3620053532E-03   43.9518342029E+03    3.4305243841E+03    0.0000000000E+00
  610.7690880180E-03   39.7082248950E+03    2.6574663660E+03    0.0000000000E+00
  488.2910519369E-03   31.8816053268E+03    1.7476990774E+03    0.0000000000E+00
  389.9517055710E-03   25.5970502737E+03    1.0728000019E+03    0.0000000000E+00
  311.0037048296E-03   20.5509609824E+03  586.0952893486E+00    0.0000000000E+00
  247.6351764586E-03   16.4994982781E+03  249.9140667472E+00    0.0000000000E+00
  196.7857284759E-03   13.2468194462E+03   33.7445824378E+00    0.0000000000E+00
  155.9986290532E-03   10.6356296017E+03  -87.2574690652E+00    0.0000000000E+00
  123.3021328087E-03    8.5395975794E+03 -133.4846109496E+00    0.0000000000E+00
  123.3021328087E-03    2.5660902715E+03  -45.6074830307E+00    0.0000000000E+00
   43.3503830837E-03    8.6428558312E+03    2.7072244187E+03    0.0000000000E+00
   54.2531021504E-03    9.5244927683E+03    2.8955242162E+03    0.0000000000E+00
   74.6762791881E-03   11.6571613334E+03    3.4135733322E+03    0.0000000000E+00
  101.8058923851E-03   14.2743681600E+03    3.9963582324E+03    0.0000000000E+00
  137.4346350624E-03   17.4860062554E+03    4.6472492586E+03    0.0000000000E+00
  183.7113164798E-03   21.4261083600E+03    5.3703361772E+03    0.0000000000E+00
  243.1974264115E-03   26.2579372838E+03    6.1712351029E+03    0.0000000000E+00
  318.9412456150E-03   32.1802138837E+03    7.0580483378E+03    0.0000000000E+00
  414.5758643770E-03   39.4347546029E+03    8.0424175502E+03    0.0000000000E+00
  479.6153112307E-03   43.3588466044E+03    8.2028331519E+03    0.0000000000E+00
  497.6235485776E-03   42.8305795548E+03    7.1522318557E+03    0.0000000000E+00
  516.2872119033E-03   42.7269278360E+03    6.1783099138E+03    0.0000000000E+00
  530.8527715420E-03   42.7279254898E+03    5.2023649315E+03    0.0000000000E+00
  540.2301624180E-03   42.8288688446E+03    4.2061358615E+03    0.0000000000E+00
  551.4148211832E-03   43.6362636645E+03    3.2184498231E+03    0.0000000000E+00
  498.1205617081E-03   39.5544658748E+03    2.4865755645E+03    0.0000000000E+00
  398.4324311868E-03   31.7743593056E+03    1.6220925723E+03    0.0000000000E+00
  318.3513310879E-03   25.5239544064E+03  982.8008723729E+00    0.0000000000E+00
  254.0291704908E-03   20.5027142984E+03  524.0605587218E+00    0.0000000000E+00
  202.3745294044E-03   16.4691338755E+03  209.8110246517E+00    0.0000000000E+00
  160.9041497736E-03   13.2291450955E+03   10.8146890677E+00    0.0000000000E+00
  127.6235646760E-03   10.6267985999E+03  -96.7676392658E+00    0.0000000000E+00
  100.9312040000E-03    8.5367795678E+03 -132.5379154418E+00    0.0000000000E+00
  100.9312040000E-03    2.5658428445E+03  -42.2062663492E+00    0.0000000000E+00
   35.4343600459E-03    8.7029487651E+03    2.4435751770E+03    0.0000000000E+00
   44.3450018023E-03    9.5899340327E+03    2.5935158739E+03    0.0000000000E+00
   61.0288495108E-03   11.7337562389E+03    3.0287236525E+03    0.0000000000E+00
   83.1909463689E-03   14.3633079532E+03    3.5060633978E+03    0.0000000000E+00
  112.2962065032E-03   17.5883644814E+03    4.0232745929E+03    0.0000000000E+00
  150.1003880719E-03   21.5427393722E+03    4.5776516040E+03    0.0000000000E+00
  198.6959383287E-03   26.3893503063E+03    5.1666437114E+03    0.0000000000E+00
  260.5719813573E-03   32.3264162172E+03    5.7885528421E+03    0.0000000000E+00
  338.6936697902E-03   39.5950557253E+03    6.4432504216E+03    0.0000000000E+00
  391.3184071981E-03   43.4590604777E+03    6.3929802641E+03    0.0000000000E+00
  404.8499484881E-03   42.7693099030E+03    5.5747665860E+03    0.0000000000E+00
  419.3413396097E-03   42.5514450045E+03    4.8636921000E+03    0.0000000000E+00
  430.6652324976E-03   42.4528096132E+03    4.1855241308E+03    0.0000000000E+00
  438.0179815017E-03   42.4746119798E+03    3.5152628538E+03    0.0000000000E+00
  448.2418267664E-03   43.3304032507E+03    2.8739327067E+03    0.0000000000E+00
  405.8974787493E-03   39.3724031017E+03    2.1977539763E+03    0.0000000000E+00
  324.8656783556E-03   31.6477075917E+03    1.4077590599E+03    0.0000000000E+00
  259.7321121511E-03   25.4379821729E+03  827.3844359995E+00    0.0000000000E+00
  207.3843909184E-03   20.4463317333E+03  415.1894638160E+00    0.0000000000E+00
  165.3205751932E-03   16.4340296708E+03  137.6569407661E+00    0.0000000000E+00
  131.5296679323E-03   13.2091222228E+03  -32.4295547153E+00    0.0000000000E+00
  104.3955075521E-03   10.6172641885E+03 -117.3073271990E+00    0.0000000000E+00
   82.6194927459E-03    8.5343533994E+03 -135.3111289980E+00    0.0000000000E+00
   82.6194927459E-03    2.5658522158E+03  -38.0589611830E+00    0.0000000000E+00
   28.9424245294E-03    8.7625594851E+03    2.1193630501E+03    0.0000000000E+00
   36.2175933392E-03    9.6526867520E+03    2.2266639363E+03    0.0000000000E+00
   49.8316784976E-03   11.8037239810E+03    2.5670271813E+03    0.0000000000E+00
   67.9147229235E-03   14.4398586140E+03    2.9248822612E+03    0.0000000000E+00
   91.6620214135E-03   17.6701738685E+03    3.2919909833E+03    0.0000000000E+00
  122.5060487006E-03   21.6275642602E+03    3.6584280165E+03    0.0000000000E+00
  162.1535386020E-03   26.4737573526E+03    4.0129539880E+03    0.0000000000E+00
  212.6339327197E-03   32.4054541739E+03    4.3434275504E+03    0.0000000000E+00
  276.3634447511E-03   39.6618540825E+03    4.6371573904E+03    0.0000000000E+00
  319.4700645498E-03   43.5257254247E+03    4.3774341028E+03    0.0000000000E+00
  330.2336091149E-03   42.7699007142E+03    3.8146994097E+03    0.0000000000E+00
  341.6051746979E-03   42.4627127154E+03    3.3761838107E+03    0.0000000000E+00
  350.4570996476E-03   42.2812816123E+03    3.0038344644E+03    0.0000000000E+00
  356.1869597767E-03   42.2315732416E+03    2.6665942354E+03    0.0000000000E+00
  364.7282167647E-03   43.0654866466E+03    2.3703668896E+03    0.0000000000E+00
  330.5205724815E-03   39.1616049707E+03    1.7664186398E+03    0.0000000000E+00
  264.7317181325E-03   31.5018767996E+03    1.0859779949E+03    0.0000000000E+00
  211.8119727722E-03   25.3397931151E+03  592.5803670988E+00    0.0000000000E+00
  169.2495445417E-03   20.3827392581E+03  249.3565829702E+00    0.0000000000E+00
  135.0237912253E-03   16.3952566869E+03   26.4358801489E+00    0.0000000000E+00
  107.5093679077E-03   13.1878798923E+03 -100.4937719315E+00    0.0000000000E+00
   85.3990808771E-03   10.6081526350E+03 -151.3593804840E+00    0.0000000000E+00
   67.6418019668E-03    8.5334012229E+03 -142.6627917995E+00    0.0000000000E+00
   67.6418019668E-03    2.5664624216E+03  -33.0022412515E+00    0.0000000000E+00
   23.6208925729E-03    8.8169957213E+03    1.7216223241E+03    0.0000000000E+00
   29.5496697538E-03    9.7055467309E+03    1.7901094241E+03    0.0000000000E+00
   40.6369975628E-03   11.8555172804E+03    2.0347703522E+03    0.0000000000E+00
   55.3589407707E-03   14.4864330451E+03    2.2759662507E+03    0.0000000000E+00
   74.6867992334E-03   17.7056221052E+03    2.5009093958E+03    0.0000000000E+00
   99.7843654131E-03   21.6437747456E+03    2.6941555111E+03    0.0000000000E+00
  132.0378192215E-03   26.4598889813E+03    2.8377714195E+03    0.0000000000E+00
  173.0947183676E-03   32.3473115128E+03    2.9114920184E+03    0.0000000000E+00
  224.9155387795E-03   39.5411317438E+03    2.8927594110E+03    0.0000000000E+00
  260.7479640619E-03   43.4763265460E+03    2.4798540957E+03    0.0000000000E+00
  270.1321520690E-03   42.8025485150E+03    2.1369464242E+03    0.0000000000E+00
  279.3311210637E-03   42.4627237395E+03    1.9271721149E+03    0.0000000000E+00
  286.4234293363E-03   42.2404226927E+03    1.8108037348E+03    0.0000000000E+00
  290.9335153372E-03   42.1444216268E+03    1.7521491616E+03    0.0000000000E+00
  297.3257789129E-03   42.8696279427E+03    1.7368551231E+03    0.0000000000E+00
  269.0254335598E-03   38.9248676863E+03    1.2190089700E+03    0.0000000000E+00
  215.6642616921E-03   31.3397263483E+03  676.7060203892E+00    0.0000000000E+00
  172.7037964439E-03   25.2321958409E+03  293.2212523398E+00    0.0000000000E+00
  138.1213558249E-03   20.3146170596E+03   37.3533876100E+00    0.0000000000E+00
  110.2883425745E-03   16.3553164566E+03 -116.2395766440E+00    0.0000000000E+00
   87.8936128666E-03   13.1677113230E+03 -188.2549148924E+00    0.0000000000E+00
   69.8817453141E-03   10.6015342438E+03 -195.7395638706E+00    0.0000000000E+00
   55.4033133322E-03    8.5357667231E+03 -152.9064171280E+00    0.0000000000E+00
   55.4033133322E-03    2.5682363166E+03  -26.8352882104E+00    0.0000000000E+00
   19.2705834532E-03    8.8624123316E+03    1.2356002462E+03    0.0000000000E+00
   24.0905648047E-03    9.7441270642E+03    1.2781712277E+03    0.0000000000E+00
   33.0975717296E-03   11.8834493831E+03    1.4387243750E+03    0.0000000000E+00
   45.0472362373E-03   14.4956767598E+03    1.5848885075E+03    0.0000000000E+00
   60.7235117941E-03   17.6852298536E+03    1.7027121013E+03    0.0000000000E+00
   81.0652954863E-03   21.5792045377E+03    1.7752735886E+03    0.0000000000E+00
  107.1904257016E-03   26.3322069237E+03    1.7827077542E+03    0.0000000000E+00
  140.4269375443E-03   32.1322496188E+03    1.7021987969E+03    0.0000000000E+00
  182.3543389670E-03   39.2079541354E+03    1.5078383873E+03    0.0000000000E+00
  212.4043828135E-03   43.2639295080E+03    1.0583722288E+03    0.0000000000E+00
  221.2198881533E-03   42.8186337023E+03  842.5814536821E+00    0.0000000000E+00
  229.0096590678E-03   42.5238156399E+03  767.7143018353E+00    0.0000000000E+00
  234.9489732383E-03   42.3203076638E+03  804.8935319879E+00    0.0000000000E+00
  238.6314996082E-03   42.2171271296E+03  915.8714377798E+00    0.0000000000E+00
  242.7944665779E-03   42.7490340167E+03    1.0671321806E+03    0.0000000000E+00
  218.8348915755E-03   38.6667741833E+03  641.1502186503E+00    0.0000000000E+00
  175.6119986399E-03   31.1656306913E+03  244.9669789573E+00    0.0000000000E+00
  140.7775428395E-03   25.1192896194E+03  -22.1421300704E+00    0.0000000000E+00
  112.7071907224E-03   20.2457480636E+03 -185.4257611035E+00    0.0000000000E+00
   90.0917349809E-03   16.3176539954E+03 -265.4634800089E+00    0.0000000000E+00
   71.8760761246E-03   13.1517166051E+03 -279.1470598357E+00    0.0000000000E+00
   57.2100179510E-03   10.6001677669E+03 -240.4887011697E+00    0.0000000000E+00
   45.4085874986E-03    8.5438784554E+03 -161.2879681069E+00    0.0000000000E+00
   45.4085874986E-03    2.5719095807E+03  -19.3050843770E+00    0.0000000000E+00
   15.7353853833E-03    8.8969101910E+03  643.5426532334E+00    0.0000000000E+00
   19.6464878614E-03    9.7698143297E+03  677.7629998752E+00    0.0000000000E+00
   26.9488268423E-03   11.8935463316E+03  771.2584042767E+00    0.0000000000E+00
   36.6221699862E-03   14.4804487748E+03  852.6372433248E+00    0.0000000000E+00
   49.2943037012E-03   17.6315580685E+03  911.1043713290E+00    0.0000000000E+00
   65.7165256095E-03   21.4697978557E+03  933.4007265699E+00    0.0000000000E+00
   86.7828372060E-03   26.1446870260E+03  903.7712761978E+00    0.0000000000E+00
  113.5549151294E-03   31.8380685765E+03  803.9102727319E+00    0.0000000000E+00
  147.2950265331E-03   38.7710900602E+03  612.8066208833E+00    0.0000000000E+00
  172.3290185832E-03   42.9326291788E+03  278.6364149259E+00    0.0000000000E+00
  180.6378322164E-03   42.7698340732E+03   85.4152171317E+00    0.0000000000E+00
  187.5011248320E-03   42.5948701113E+03   38.6318179285E+00    0.0000000000E+00
  192.6969942435E-03   42.4699058795E+03  113.1800738175E+00    0.0000000000E+00
  195.8518183957E-03   42.4011278260E+03  270.8767175200E+00    0.0000000000E+00
  198.0496507706E-03   42.6786450447E+03  466.6863981340E+00    0.0000000000E+00
  177.5298106381E-03   38.3901005734E+03  128.5766381311E+00    0.0000000000E+00
  142.6602744700E-03   30.9826810232E+03 -136.2789760568E+00    0.0000000000E+00
  114.5228742924E-03   25.0043021648E+03 -298.8352451953E+00    0.0000000000E+00
   91.8205744268E-03   20.1793630635E+03 -378.9725880692E+00    0.0000000000E+00
   73.5066980699E-03   16.2854058355E+03 -392.9714620342E+00    0.0000000000E+00
   58.7366892896E-03   13.1428693108E+03 -354.2863221296E+00    0.0000000000E+00
   46.8291693662E-03   10.6068176909E+03 -274.1871879500E+00    0.0000000000E+00
   37.2344885151E-03    8.5602630647E+03 -162.2941010470E+00    0.0000000000E+00
   37.2344885151E-03    2.5782639418E+03  -10.0881996537E+00    0.0000000000E+00
   14.3118614620E-03    8.9195225169E+03    0.0000000000E+00    0.0000000000E+00
   17.8552617425E-03    9.7885651105E+03    0.0000000000E+00    0.0000000000E+00
   24.4602789421E-03   11.9018936348E+03    0.0000000000E+00    0.0000000000E+00
   33.1967373116E-03   14.4714754947E+03    0.0000000000E+00    0.0000000000E+00
   44.6244760898E-03   17.5958221019E+03    0.0000000000E+00    0.0000000000E+00
   59.4124210402E-03   21.3947054390E+03    0.0000000000E+00    0.0000000000E+00
   78.3555366052E-03   26.0137558539E+03    0.0000000000E+00    0.0000000000E+00
  102.3969384007E-03   31.6300449091E+03    0.0000000000E+00    0.0000000000E+00
  132.6570591560E-03   38.4588733411E+03    0.0000000000E+00    0.0000000000E+00
  155.3370684198E-03   42.6104489447E+03    0.0000000000E+00    0.0000000000E+00
  163.4337986062E-03   42.6104489447E+03    0.0000000000E+00    0.0000000000E+00
  170.3264382842E-03   42.6104490343E+03    0.0000000000E+00    0.0000000000E+00
  175.5464463365E-03   42.6104490343E+03    0.0000000000E+00    0.0000000000E+00
  178.6938567069E-03   42.6104489447E+03    0.0000000000E+00    0.0000000000E+00
  179.5072275029E-03   42.6104489447E+03    0.0000000000E+00    0.0000000000E+00
  159.9289137340E-03   38.0932869006E+03    0.0000000000E+00    0.0000000000E+00
  128.7253306993E-03   30.7908352015E+03    0.0000000000E+00    0.0000000000E+00
  103.5076879064E-03   24.8882574391E+03    0.0000000000E+00    0.0000000000E+00
   83.1296261919E-03   20.1171990186E+03    0.0000000000E+00    0.0000000000E+00
   66.6647675480E-03   16.2607485467E+03    0.0000000000E+00    0.0000000000E+00
   53.3645783201E-03   13.1435764495E+03    0.0000000000E+00    0.0000000000E+00
   42.6243028634E-03   10.6239636768E+03    0.0000000000E+00    0.0000000000E+00
   33.9554117687E-03    8.5873561419E+03    0.0000000000E+00    0.0000000000E+00
   33.9554117687E-03    2.5880866012E+03    0.0000000000E+00    0.0000000000E+00
   14.3118935017E-03    8.9195424849E+03 -354.2854769482E+00    0.0000000000E+00
   19.6464878614E-03    9.7924144965E+03 -388.9176214156E+00    0.0000000000E+00
   26.9488268423E-03   11.9181719463E+03 -456.5303789032E+00    0.0000000000E+00
   36.6221699862E-03   14.5067959108E+03 -515.9142456444E+00    0.0000000000E+00
   49.2943037012E-03   17.6591477548E+03 -558.5118262045E+00    0.0000000000E+00
   65.7165256095E-03   21.4979489308E+03 -573.6480913626E+00    0.0000000000E+00
   86.7828372060E-03   26.1724902922E+03 -548.4812873053E+00    0.0000000000E+00
  113.5549151294E-03   31.8643611633E+03 -467.9450571666E+00    0.0000000000E+00
  147.2950265331E-03   38.7944277904E+03 -314.6190366919E+00    0.0000000000E+00
  172.3290185832E-03   42.9484449505E+03  -62.2558540147E+00    0.0000000000E+00
  180.6378322164E-03   42.7834653385E+03  141.0441359288E+00    0.0000000000E+00
  187.5011248320E-03   42.6053511501E+03  196.0040148775E+00    0.0000000000E+00
  192.6969942435E-03   42.4768863257E+03  127.4991245314E+00    0.0000000000E+00
  195.8518183957E-03   42.4043603690E+03  -26.7061452029E+00    0.0000000000E+00
  198.0496507706E-03   42.6788082658E+03 -220.1944860162E+00    0.0000000000E+00
  177.5298106381E-03   38.3892497032E+03   79.9475253391E+00    0.0000000000E+00
  142.6602744700E-03   30.9820473407E+03  291.5582503906E+00    0.0000000000E+00
  114.5228742924E-03   25.0038429140E+03  411.3585064288E+00    0.0000000000E+00
   91.8205744268E-03   20.1790436242E+03  457.2311137790E+00    0.0000000000E+00
   73.5066980699E-03   16.2851981413E+03  443.8481899751E+00    0.0000000000E+00
   58.7366892896E-03   13.1427505675E+03  383.3704656466E+00    0.0000000000E+00
   46.8291693662E-03   10.6067693415E+03  286.0282935714E+00    0.0000000000E+00
   37.2344885151E-03    8.5602699530E+03  160.6072868004E+00    0.0000000000E+00
   10.0154877939E-03    2.5782824873E+03    5.5469477299E+00    0.0000000000E+00
